Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month,Total Sales,Average Profit,Total Orders,Total Quantity
B-25227,4115.00,1285.00,1,Furniture,Sofas,UPI,08-04-2020,Donald Perry,Florida,Orlando,2020-04,,,,
B-25227,4761.00,2231.00,12,Furniture,Tables,UPI,08-04-2020,Donald Perry,Florida,Orlando,2020-04,,,,
B-25669,5899.00,2264.00,6,Office Supplies,Binders,EMI,20-10-2023,Adam Stevens,New York,Buffalo,2023-10,,,,
B-25064,6109.00,3040.00,9,Furniture,Chairs,EMI,10-02-2022,Kimberly Johnson,New York,Buffalo,2022-02,,,,
B-25064,6109.00,3040.00,9,Furniture,Chairs,EMI,05-10-2023,Kelly Jones,New York,Rochester,2023-10,,,,
B-25064,4628.00,1491.00,17,Electronics,Electronic Games,UPI,10-02-2022,Kimberly Johnson,New York,Buffalo,2022-02,,,,
B-25064,4628.00,1491.00,17,Electronics,Electronic Games,UPI,05-10-2023,Kelly Jones,New York,Rochester,2023-10,,,,
B-26268,4369.00,584.00,13,Office Supplies,Pens,Credit Card,22-09-2022,Ashley Petty,Illinois,Peoria,2022-09,,,,
B-26268,4369.00,584.00,13,Office Supplies,Pens,Credit Card,03-04-2021,Crystal Ross,Texas,Austin,2021-04,,,,
B-25456,5632.00,2358.00,20,Furniture,Sofas,Credit Card,03-05-2021,Alexis Duffy,California,Los Angeles,2021-05,,,,
B-25456,5632.00,2358.00,20,Furniture,Sofas,Credit Card,11-02-2024,Stephanie Sanchez,Florida,Miami,2024-02,,,,
B-25456,5632.00,2358.00,20,Furniture,Sofas,Credit Card,04-02-2025,Reginald Espinoza,Ohio,Cleveland,2025-02,,,,
B-25495,7519.00,402.00,14,Office Supplies,Paper,UPI,12-10-2022,Sandra Hicks,California,San Diego,2022-10,,,,
B-25495,1564.00,674.00,13,Electronics,Electronic Games,Debit Card,12-10-2022,Sandra Hicks,California,San Diego,2022-10,,,,
B-26552,2804.00,936.00,10,Electronics,Electronic Games,Credit Card,06-02-2022,Olivia Orozco,Texas,Austin,2022-02,,,,
B-26552,2804.00,936.00,10,Electronics,Electronic Games,Credit Card,09-11-2020,Larry Moore,Florida,Tampa,2020-11,,,,
B-26552,2804.00,936.00,10,Electronics,Electronic Games,Credit Card,03-05-2023,Mrs. Rachel Cannon DDS,Florida,Tampa,2023-05,,,,
B-25203,2321.00,505.00,6,Furniture,Chairs,EMI,04-10-2022,Daniel Flowers,Illinois,Springfield,2022-10,,,,
B-25462,5730.00,482.00,6,Electronics,Laptops,COD,21-08-2024,Randy Acosta,Florida,Tampa,2024-08,,,,
B-26145,7441.00,867.00,12,Furniture,Sofas,COD,20-11-2021,Deborah Williams,Illinois,Chicago,2021-11,,,,
B-26145,7441.00,867.00,12,Furniture,Sofas,COD,13-05-2020,Robert Michael,Texas,Austin,2020-05,,,,
B-25552,1732.00,766.00,7,Office Supplies,Binders,UPI,28-02-2023,Danny Ramirez,New York,New York City,2023-02,,,,
B-25552,8788.00,3944.00,19,Office Supplies,Paper,EMI,28-02-2023,Danny Ramirez,New York,New York City,2023-02,,,,
B-26069,838.00,271.00,11,Office Supplies,Markers,EMI,21-01-2021,Stephen Baker,Ohio,Columbus,2021-01,,,,
B-26069,838.00,271.00,11,Office Supplies,Markers,EMI,28-02-2022,Jeffrey Wilcox,Illinois,Peoria,2022-02,,,,
B-26069,3577.00,699.00,2,Furniture,Tables,UPI,21-01-2021,Stephen Baker,Ohio,Columbus,2021-01,,,,
B-26069,3577.00,699.00,2,Furniture,Tables,UPI,28-02-2022,Jeffrey Wilcox,Illinois,Peoria,2022-02,,,,
B-25120,7122.00,1836.00,6,Electronics,Phones,Debit Card,25-04-2024,James Clarke,Texas,Dallas,2024-04,,,,
B-25120,7122.00,1836.00,6,Electronics,Phones,Debit Card,10-03-2023,Julia Gallagher,Texas,Houston,2023-03,,,,
B-25120,7122.00,1836.00,6,Electronics,Phones,Debit Card,10-07-2023,Ronald Frey Jr.,New York,New York City,2023-07,,,,
B-25120,7327.00,2596.00,15,Office Supplies,Markers,Credit Card,25-04-2024,James Clarke,Texas,Dallas,2024-04,,,,
B-25120,7327.00,2596.00,15,Office Supplies,Markers,Credit Card,10-03-2023,Julia Gallagher,Texas,Houston,2023-03,,,,
B-25120,7327.00,2596.00,15,Office Supplies,Markers,Credit Card,10-07-2023,Ronald Frey Jr.,New York,New York City,2023-07,,,,
B-26146,2239.00,1094.00,18,Electronics,Printers,COD,28-07-2024,Megan Charles,Florida,Tampa,2024-07,,,,
B-26146,4932.00,1153.00,1,Office Supplies,Markers,COD,28-07-2024,Megan Charles,Florida,Tampa,2024-07,,,,
B-25549,4609.00,1084.00,8,Electronics,Printers,UPI,30-07-2023,Amy Duran MD,Florida,Orlando,2023-07,,,,
B-25549,2328.00,788.00,4,Office Supplies,Paper,UPI,30-07-2023,Amy Duran MD,Florida,Orlando,2023-07,,,,
B-25549,4734.00,958.00,7,Electronics,Printers,Debit Card,30-07-2023,Amy Duran MD,Florida,Orlando,2023-07,,,,
B-25488,1388.00,345.00,5,Furniture,Sofas,UPI,05-10-2024,Christopher Thomas,New York,New York City,2024-10,,,,
B-25488,8555.00,1638.00,8,Electronics,Laptops,Credit Card,05-10-2024,Christopher Thomas,New York,New York City,2024-10,,,,
B-26885,9024.00,730.00,4,Furniture,Tables,Credit Card,20-02-2024,Peter Castro,Texas,Dallas,2024-02,,,,
B-26885,2468.00,418.00,4,Electronics,Laptops,Credit Card,20-02-2024,Peter Castro,Texas,Dallas,2024-02,,,,
B-25703,9438.00,1801.00,4,Electronics,Electronic Games,COD,19-04-2023,Steven Acosta,Florida,Orlando,2023-04,,,,
B-25703,9438.00,1801.00,4,Electronics,Electronic Games,COD,29-10-2023,Lindsay Jackson,Texas,Austin,2023-10,,,,
B-25809,2685.00,379.00,18,Electronics,Phones,UPI,08-03-2022,Kelly Smith,Ohio,Cleveland,2022-03,,,,
B-25809,2685.00,379.00,18,Electronics,Phones,UPI,08-12-2022,Sabrina Hartman,Florida,Tampa,2022-12,,,,
B-25809,9916.00,4602.00,14,Furniture,Chairs,UPI,08-03-2022,Kelly Smith,Ohio,Cleveland,2022-03,,,,
B-25809,9916.00,4602.00,14,Furniture,Chairs,UPI,08-12-2022,Sabrina Hartman,Florida,Tampa,2022-12,,,,
B-25809,6184.00,50.00,14,Electronics,Electronic Games,Credit Card,08-03-2022,Kelly Smith,Ohio,Cleveland,2022-03,,,,
B-25809,6184.00,50.00,14,Electronics,Electronic Games,Credit Card,08-12-2022,Sabrina Hartman,Florida,Tampa,2022-12,,,,
B-25809,4548.00,2135.00,8,Office Supplies,Markers,Debit Card,08-03-2022,Kelly Smith,Ohio,Cleveland,2022-03,,,,
B-25809,4548.00,2135.00,8,Office Supplies,Markers,Debit Card,08-12-2022,Sabrina Hartman,Florida,Tampa,2022-12,,,,
B-25477,7195.00,1665.00,7,Office Supplies,Markers,COD,27-07-2024,Cynthia Smith,New York,Rochester,2024-07,,,,
B-25477,7195.00,1665.00,7,Office Supplies,Markers,COD,05-07-2022,Olivia Dickerson,New York,Buffalo,2022-07,,,,
B-26018,3098.00,957.00,18,Furniture,Bookcases,COD,04-07-2024,Whitney Stout,Texas,Austin,2024-07,,,,
B-25329,5412.00,1192.00,18,Furniture,Tables,Credit Card,28-02-2024,Stephanie Flores,California,San Diego,2024-02,,,,
B-25329,5412.00,1192.00,18,Furniture,Tables,Credit Card,03-01-2025,Gregory English,California,Los Angeles,2025-01,,,,
B-25182,1397.00,686.00,11,Furniture,Chairs,Credit Card,07-12-2021,Natalie Maxwell,New York,New York City,2021-12,,,,
B-25492,9279.00,552.00,14,Furniture,Chairs,EMI,14-12-2021,Tina Blake,New York,Buffalo,2021-12,,,,
B-25492,9279.00,552.00,14,Furniture,Chairs,EMI,30-11-2020,Clarence Cooke,California,San Francisco,2020-11,,,,
B-25492,2596.00,1003.00,19,Office Supplies,Paper,Credit Card,14-12-2021,Tina Blake,New York,Buffalo,2021-12,,,,
B-25492,2596.00,1003.00,19,Office Supplies,Paper,Credit Card,30-11-2020,Clarence Cooke,California,San Francisco,2020-11,,,,
B-25517,6732.00,911.00,19,Furniture,Bookcases,EMI,29-12-2021,Tamara Guzman,New York,Buffalo,2021-12,,,,
B-25517,4495.00,1408.00,14,Office Supplies,Pens,EMI,29-12-2021,Tamara Guzman,New York,Buffalo,2021-12,,,,
B-25200,9653.00,2471.00,6,Office Supplies,Paper,UPI,08-07-2024,Marissa Hartman,New York,Buffalo,2024-07,,,,
B-26009,8945.00,1728.00,10,Furniture,Tables,UPI,10-02-2021,Sara Garcia,Illinois,Peoria,2021-02,,,,
B-26580,4007.00,201.00,13,Furniture,Bookcases,COD,21-10-2020,Kathryn Rogers,Ohio,Columbus,2020-10,,,,
B-26580,4007.00,201.00,13,Furniture,Bookcases,COD,17-04-2023,Kyle Dickson,Texas,Dallas,2023-04,,,,
B-25679,810.00,231.00,18,Furniture,Bookcases,EMI,21-10-2020,Jacob Decker,Florida,Tampa,2020-10,,,,
B-26034,9789.00,2071.00,18,Furniture,Bookcases,Debit Card,28-12-2023,Aaron Johnson,New York,Rochester,2023-12,,,,
B-26034,9229.00,4090.00,8,Electronics,Electronic Games,COD,28-12-2023,Aaron Johnson,New York,Rochester,2023-12,,,,
B-25148,8141.00,3968.00,18,Office Supplies,Markers,Debit Card,23-12-2022,William Morse,New York,Rochester,2022-12,,,,
B-25148,8141.00,3968.00,18,Office Supplies,Markers,Debit Card,10-08-2022,Carrie Smith,Illinois,Peoria,2022-08,,,,
B-25148,1067.00,251.00,14,Furniture,Sofas,EMI,23-12-2022,William Morse,New York,Rochester,2022-12,,,,
B-25148,1067.00,251.00,14,Furniture,Sofas,EMI,10-08-2022,Carrie Smith,Illinois,Peoria,2022-08,,,,
B-25830,3839.00,1415.00,10,Office Supplies,Binders,UPI,17-10-2023,Vincent Roth,California,Los Angeles,2023-10,,,,
B-25830,3839.00,1415.00,10,Office Supplies,Binders,UPI,28-02-2022,Andrew Benson,Florida,Orlando,2022-02,,,,
B-25762,2858.00,482.00,13,Electronics,Electronic Games,COD,24-05-2024,Jason Wilson,Texas,Austin,2024-05,,,,
B-26794,2137.00,638.00,12,Furniture,Bookcases,Debit Card,02-10-2020,Colin Patterson,New York,New York City,2020-10,,,,
B-26794,2831.00,1289.00,12,Furniture,Chairs,Debit Card,02-10-2020,Colin Patterson,New York,New York City,2020-10,,,,
B-25011,3913.00,961.00,15,Furniture,Sofas,UPI,10-02-2024,Eric Bates,Ohio,Columbus,2024-02,,,,
B-25011,3913.00,961.00,15,Furniture,Sofas,UPI,06-02-2021,Steven Keith,California,San Francisco,2021-02,,,,
B-25515,4468.00,1940.00,9,Office Supplies,Paper,COD,16-03-2022,Seth Rodriguez,Florida,Tampa,2022-03,,,,
B-25369,1579.00,602.00,9,Electronics,Laptops,Credit Card,24-05-2020,Lauren Jones,Ohio,Cincinnati,2020-05,,,,
B-25369,1579.00,602.00,9,Electronics,Laptops,Credit Card,16-02-2025,Thomas Wallace,Texas,Dallas,2025-02,,,,
B-25369,1579.00,602.00,9,Electronics,Laptops,Credit Card,16-11-2021,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11,,,,
B-25369,1579.00,602.00,9,Electronics,Laptops,Credit Card,08-09-2024,Julie Smith MD,New York,Rochester,2024-09,,,,
B-25369,3760.00,1849.00,19,Furniture,Chairs,EMI,24-05-2020,Lauren Jones,Ohio,Cincinnati,2020-05,,,,
B-25369,3760.00,1849.00,19,Furniture,Chairs,EMI,16-02-2025,Thomas Wallace,Texas,Dallas,2025-02,,,,
B-25369,3760.00,1849.00,19,Furniture,Chairs,EMI,16-11-2021,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11,,,,
B-25369,3760.00,1849.00,19,Furniture,Chairs,EMI,08-09-2024,Julie Smith MD,New York,Rochester,2024-09,,,,
B-26222,8706.00,3099.00,14,Office Supplies,Pens,Credit Card,29-06-2022,Carol Mitchell,Illinois,Chicago,2022-06,,,,
B-26222,4708.00,696.00,14,Electronics,Electronic Games,Credit Card,29-06-2022,Carol Mitchell,Illinois,Chicago,2022-06,,,,
B-26222,8089.00,3132.00,17,Furniture,Chairs,COD,29-06-2022,Carol Mitchell,Illinois,Chicago,2022-06,,,,
B-25316,5462.00,673.00,12,Electronics,Printers,Debit Card,03-11-2022,John Thompson,Texas,Austin,2022-11,,,,
B-25507,6392.00,444.00,18,Electronics,Electronic Games,Credit Card,28-11-2023,Debra Rodriguez,Florida,Tampa,2023-11,,,,
B-25846,8706.00,1724.00,3,Electronics,Electronic Games,Debit Card,25-04-2020,Erin Vasquez,Florida,Orlando,2020-04,,,,
B-25763,2349.00,319.00,4,Office Supplies,Pens,UPI,18-01-2022,Clayton Lara,Florida,Miami,2022-01,,,,
B-25763,8220.00,3882.00,14,Furniture,Chairs,UPI,18-01-2022,Clayton Lara,Florida,Miami,2022-01,,,,
B-25763,2379.00,279.00,7,Furniture,Chairs,Debit Card,18-01-2022,Clayton Lara,Florida,Miami,2022-01,,,,
B-25763,7377.00,2049.00,4,Office Supplies,Markers,UPI,18-01-2022,Clayton Lara,Florida,Miami,2022-01,,,,
B-25465,717.00,158.00,16,Furniture,Tables,Credit Card,23-03-2022,Tony Ray,Ohio,Cleveland,2022-03,,,,
B-25465,717.00,158.00,16,Furniture,Tables,Credit Card,24-06-2020,Steven Frey,Florida,Miami,2020-06,,,,
B-25465,717.00,158.00,16,Furniture,Tables,Credit Card,23-12-2022,Stephanie Leonard,New York,Buffalo,2022-12,,,,
B-25465,717.00,158.00,16,Furniture,Tables,Credit Card,24-11-2024,Crystal Chambers,New York,New York City,2024-11,,,,
B-25465,717.00,158.00,16,Furniture,Tables,Credit Card,06-11-2020,Robert White,Florida,Orlando,2020-11,,,,
B-25465,717.00,158.00,16,Furniture,Tables,Credit Card,24-10-2023,Sylvia Barron,New York,Rochester,2023-10,,,,
B-25465,508.00,177.00,17,Furniture,Sofas,UPI,23-03-2022,Tony Ray,Ohio,Cleveland,2022-03,,,,
B-25465,508.00,177.00,17,Furniture,Sofas,UPI,24-06-2020,Steven Frey,Florida,Miami,2020-06,,,,
B-25465,508.00,177.00,17,Furniture,Sofas,UPI,23-12-2022,Stephanie Leonard,New York,Buffalo,2022-12,,,,
B-25465,508.00,177.00,17,Furniture,Sofas,UPI,24-11-2024,Crystal Chambers,New York,New York City,2024-11,,,,
B-25465,508.00,177.00,17,Furniture,Sofas,UPI,06-11-2020,Robert White,Florida,Orlando,2020-11,,,,
B-25465,508.00,177.00,17,Furniture,Sofas,UPI,24-10-2023,Sylvia Barron,New York,Rochester,2023-10,,,,
B-26352,9382.00,1085.00,3,Electronics,Printers,Debit Card,18-07-2023,Marcus Brown,Illinois,Chicago,2023-07,,,,
B-26352,9382.00,1085.00,3,Electronics,Printers,Debit Card,16-05-2022,Annette Pierce,New York,Rochester,2022-05,,,,
B-26352,4936.00,576.00,19,Furniture,Tables,COD,18-07-2023,Marcus Brown,Illinois,Chicago,2023-07,,,,
B-26352,4936.00,576.00,19,Furniture,Tables,COD,16-05-2022,Annette Pierce,New York,Rochester,2022-05,,,,
B-26528,2663.00,64.00,19,Furniture,Sofas,COD,16-06-2024,Donald Hernandez,California,San Francisco,2024-06,,,,
B-26528,2663.00,64.00,19,Furniture,Sofas,COD,23-10-2021,Megan Davis,Ohio,Cleveland,2021-10,,,,
B-26670,5151.00,1680.00,5,Electronics,Printers,EMI,22-10-2022,Robert Brooks,Texas,Houston,2022-10,,,,
B-25331,2514.00,95.00,8,Office Supplies,Pens,UPI,17-07-2023,Miguel Alvarez,New York,Rochester,2023-07,,,,
B-25832,6129.00,2976.00,2,Electronics,Laptops,EMI,24-02-2025,Jennifer Arnold,New York,New York City,2025-02,,,,
B-25832,4395.00,1663.00,3,Furniture,Bookcases,COD,24-02-2025,Jennifer Arnold,New York,New York City,2025-02,,,,
B-25897,5393.00,2642.00,8,Furniture,Chairs,UPI,07-03-2021,Jessica Blankenship,Ohio,Cincinnati,2021-03,,,,
B-25713,2280.00,509.00,8,Electronics,Phones,Credit Card,03-01-2021,Peggy Campos,New York,Buffalo,2021-01,,,,
B-25065,6596.00,1439.00,9,Office Supplies,Paper,Debit Card,03-05-2023,Craig Ortega,Ohio,Cincinnati,2023-05,,,,
B-25949,4510.00,1896.00,5,Office Supplies,Paper,EMI,25-10-2023,Johnny Simon,California,Los Angeles,2023-10,,,,
B-26033,6077.00,2378.00,18,Electronics,Phones,COD,21-08-2022,Keith Brooks,New York,New York City,2022-08,,,,
B-26017,5379.00,2510.00,17,Electronics,Printers,COD,16-04-2022,Jason Martinez,Ohio,Columbus,2022-04,,,,
B-26926,4629.00,1660.00,16,Office Supplies,Markers,EMI,02-04-2023,Steven Herrera,California,San Diego,2023-04,,,,
B-26258,2710.00,555.00,20,Electronics,Laptops,Debit Card,21-10-2024,Beverly Lamb,Illinois,Chicago,2024-10,,,,
B-26258,3224.00,1018.00,14,Office Supplies,Binders,UPI,21-10-2024,Beverly Lamb,Illinois,Chicago,2024-10,,,,
B-26240,8042.00,936.00,15,Office Supplies,Markers,EMI,09-07-2021,Michael Williams,Illinois,Springfield,2021-07,,,,
B-26240,8042.00,936.00,15,Office Supplies,Markers,EMI,08-04-2022,Zachary Carpenter,California,Los Angeles,2022-04,,,,
B-26922,3957.00,151.00,10,Office Supplies,Binders,EMI,30-04-2022,Timothy Baker,Texas,Austin,2022-04,,,,
B-26894,8769.00,3178.00,16,Office Supplies,Markers,Debit Card,20-01-2023,Adam James,Illinois,Chicago,2023-01,,,,
B-25330,2957.00,917.00,16,Office Supplies,Pens,Debit Card,17-11-2024,Katrina Wood,Illinois,Chicago,2024-11,,,,
B-26288,5344.00,2607.00,6,Office Supplies,Paper,Debit Card,23-04-2022,James Murray,Texas,Dallas,2022-04,,,,
B-26288,5344.00,2607.00,6,Office Supplies,Paper,Debit Card,18-02-2025,Mr. Nathaniel Reeves,New York,Rochester,2025-02,,,,
B-25228,6061.00,2121.00,19,Electronics,Laptops,EMI,27-05-2021,Jodi Wood,Ohio,Cleveland,2021-05,,,,
B-25228,6061.00,2121.00,19,Electronics,Laptops,EMI,17-01-2022,Dr. Thomas Peterson,California,San Diego,2022-01,,,,
B-26457,5376.00,1928.00,7,Furniture,Tables,Credit Card,15-01-2025,Mario Hall,New York,New York City,2025-01,,,,
B-25790,2792.00,1008.00,8,Electronics,Printers,COD,14-02-2021,Justin Rosales,Florida,Miami,2021-02,,,,
B-25868,2944.00,249.00,5,Office Supplies,Binders,Credit Card,31-08-2024,Autumn Lee,Ohio,Columbus,2024-08,,,,
B-25868,2944.00,249.00,5,Office Supplies,Binders,Credit Card,26-12-2022,Victoria Duran,Texas,Dallas,2022-12,,,,
B-25381,4220.00,945.00,13,Office Supplies,Markers,EMI,21-03-2024,Barry Garcia,Illinois,Springfield,2024-03,,,,
B-25381,4220.00,945.00,13,Office Supplies,Markers,EMI,15-12-2020,Dawn Webb,Illinois,Peoria,2020-12,,,,
B-25153,8526.00,1704.00,4,Office Supplies,Binders,Debit Card,21-03-2023,Patricia Sanford,Texas,Austin,2023-03,,,,
B-26576,8218.00,1430.00,19,Furniture,Bookcases,Credit Card,08-06-2023,William Walters,California,San Francisco,2023-06,,,,
B-26526,599.00,265.00,4,Electronics,Phones,Credit Card,17-07-2022,Emma Scott,New York,Buffalo,2022-07,,,,
B-26526,599.00,265.00,4,Electronics,Phones,Credit Card,05-12-2024,Sabrina Buckley,New York,Rochester,2024-12,,,,
B-26526,2727.00,543.00,10,Furniture,Bookcases,Credit Card,17-07-2022,Emma Scott,New York,Buffalo,2022-07,,,,
B-26526,2727.00,543.00,10,Furniture,Bookcases,Credit Card,05-12-2024,Sabrina Buckley,New York,Rochester,2024-12,,,,
B-25819,2589.00,605.00,11,Office Supplies,Pens,EMI,02-11-2023,Robert Rojas,California,San Francisco,2023-11,,,,
B-25819,2589.00,605.00,11,Office Supplies,Pens,EMI,05-10-2024,Eric Johnson,Ohio,Cleveland,2024-10,,,,
B-25698,3776.00,1100.00,9,Electronics,Electronic Games,EMI,13-11-2022,Heather Parker,Texas,Austin,2022-11,,,,
B-25698,3776.00,1100.00,9,Electronics,Electronic Games,EMI,28-12-2022,Thomas Matthews,Illinois,Peoria,2022-12,,,,
B-26820,5402.00,1666.00,12,Furniture,Bookcases,EMI,26-02-2025,Kimberly Beard,Ohio,Cleveland,2025-02,,,,
B-25396,5165.00,885.00,16,Office Supplies,Pens,EMI,12-11-2022,Lydia Donovan,Illinois,Peoria,2022-11,,,,
B-25396,4863.00,2394.00,4,Furniture,Bookcases,EMI,12-11-2022,Lydia Donovan,Illinois,Peoria,2022-11,,,,
B-25529,1626.00,258.00,15,Office Supplies,Pens,EMI,07-06-2021,Edward Johnson,Florida,Orlando,2021-06,,,,
B-26501,8851.00,3962.00,7,Furniture,Tables,EMI,26-09-2020,Ricky Smith,Florida,Miami,2020-09,,,,
B-26910,9680.00,3295.00,9,Furniture,Tables,COD,29-04-2024,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,,,,
B-26910,8468.00,3666.00,8,Office Supplies,Pens,UPI,29-04-2024,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,,,,
B-26910,4441.00,314.00,14,Furniture,Chairs,Debit Card,29-04-2024,Mr. Ralph Garcia Jr.,New York,Rochester,2024-04,,,,
B-25978,6622.00,2673.00,8,Furniture,Sofas,COD,10-04-2024,Malik Walker,New York,New York City,2024-04,,,,
B-26537,3260.00,207.00,17,Furniture,Tables,UPI,21-12-2023,Tanya Walker,California,San Diego,2023-12,,,,
B-25881,8709.00,2322.00,8,Furniture,Tables,Debit Card,02-05-2024,Sherri Ferguson DVM,Texas,Austin,2024-05,,,,
B-25881,8709.00,2322.00,8,Furniture,Tables,Debit Card,21-11-2024,Kristin Hart,California,San Francisco,2024-11,,,,
B-25237,5250.00,187.00,1,Office Supplies,Binders,COD,17-03-2022,Jim Johnson,Ohio,Cincinnati,2022-03,,,,
B-25237,5250.00,187.00,1,Office Supplies,Binders,COD,14-05-2023,David Hamilton,Texas,Houston,2023-05,,,,
B-26122,4116.00,921.00,20,Office Supplies,Paper,UPI,07-10-2024,Michael Jimenez,California,Los Angeles,2024-10,,,,
B-26122,4116.00,921.00,20,Office Supplies,Paper,UPI,08-09-2020,Angela Norman,Illinois,Springfield,2020-09,,,,
B-25709,1109.00,418.00,15,Office Supplies,Paper,UPI,19-08-2021,Denise Mcdaniel,California,Los Angeles,2021-08,,,,
B-26656,3573.00,562.00,7,Office Supplies,Pens,EMI,12-10-2022,Michael Rodriguez,New York,Rochester,2022-10,,,,
B-26656,3573.00,562.00,7,Office Supplies,Pens,EMI,23-05-2020,Matthew Huff,California,San Diego,2020-05,,,,
B-26656,3573.00,562.00,7,Office Supplies,Pens,EMI,18-04-2020,Linda Little,Florida,Tampa,2020-04,,,,
B-26656,8055.00,661.00,10,Electronics,Phones,EMI,12-10-2022,Michael Rodriguez,New York,Rochester,2022-10,,,,
B-26656,8055.00,661.00,10,Electronics,Phones,EMI,23-05-2020,Matthew Huff,California,San Diego,2020-05,,,,
B-26656,8055.00,661.00,10,Electronics,Phones,EMI,18-04-2020,Linda Little,Florida,Tampa,2020-04,,,,
B-25801,6829.00,2609.00,2,Electronics,Laptops,EMI,04-06-2022,Kerri Andrews,California,San Francisco,2022-06,,,,
B-25801,6390.00,3089.00,12,Office Supplies,Paper,COD,04-06-2022,Kerri Andrews,California,San Francisco,2022-06,,,,
B-25006,5831.00,1574.00,17,Office Supplies,Pens,Debit Card,16-11-2022,Jeffrey Johnson III,California,San Francisco,2022-11,,,,
B-25006,5831.00,1574.00,17,Office Supplies,Pens,Debit Card,18-07-2024,Daniel Dixon,California,San Diego,2024-07,,,,
B-25006,5831.00,1574.00,17,Office Supplies,Pens,Debit Card,16-07-2023,Tiffany Robinson,Florida,Miami,2023-07,,,,
B-26106,7952.00,3865.00,8,Furniture,Sofas,Debit Card,10-08-2020,Mr. Gregg Sawyer,Illinois,Peoria,2020-08,,,,
B-25789,3659.00,379.00,5,Furniture,Bookcases,UPI,22-06-2024,John Silva,California,Los Angeles,2024-06,,,,
B-26292,4183.00,1159.00,4,Office Supplies,Pens,Debit Card,13-07-2020,Nathan Moss,Illinois,Springfield,2020-07,,,,
B-25895,7478.00,1381.00,11,Electronics,Phones,EMI,16-04-2024,Donald Medina,Texas,Houston,2024-04,,,,
B-25813,702.00,238.00,9,Electronics,Phones,COD,13-03-2021,Charles Henderson,Florida,Tampa,2021-03,,,,
B-26863,4037.00,1494.00,15,Furniture,Chairs,EMI,01-04-2023,Brenda Davis,California,San Francisco,2023-04,,,,
B-25759,5014.00,2332.00,2,Furniture,Chairs,COD,10-11-2020,Leah Calderon,Illinois,Chicago,2020-11,,,,
B-26357,9879.00,4930.00,15,Electronics,Laptops,Debit Card,08-06-2023,Brandi Vasquez,New York,Rochester,2023-06,,,,
B-26819,8762.00,3502.00,1,Electronics,Phones,Debit Card,17-08-2021,Debra Richards,Florida,Tampa,2021-08,,,,
B-25502,8490.00,800.00,1,Office Supplies,Pens,EMI,24-05-2020,Tammy Day,New York,New York City,2020-05,,,,
B-25258,6951.00,164.00,10,Furniture,Sofas,UPI,12-08-2021,Sheila Clay,New York,Buffalo,2021-08,,,,
B-26878,1078.00,309.00,3,Electronics,Phones,Credit Card,03-09-2022,Nicholas Flores,Ohio,Cleveland,2022-09,,,,
B-26878,1078.00,309.00,3,Electronics,Phones,Credit Card,01-10-2020,Jasmin Jones,Illinois,Chicago,2020-10,,,,
B-25170,8560.00,2166.00,19,Office Supplies,Binders,EMI,27-05-2022,Matthew Gardner,Florida,Tampa,2022-05,,,,
B-25170,1031.00,318.00,20,Electronics,Electronic Games,UPI,27-05-2022,Matthew Gardner,Florida,Tampa,2022-05,,,,
B-26842,6402.00,2770.00,19,Office Supplies,Markers,Debit Card,10-03-2024,Joseph Perkins,Florida,Orlando,2024-03,,,,
B-26842,6402.00,2770.00,19,Office Supplies,Markers,Debit Card,05-10-2023,Ashley Adams MD,Florida,Orlando,2023-10,,,,
B-26842,5916.00,1594.00,19,Electronics,Printers,Debit Card,10-03-2024,Joseph Perkins,Florida,Orlando,2024-03,,,,
B-26842,5916.00,1594.00,19,Electronics,Printers,Debit Card,05-10-2023,Ashley Adams MD,Florida,Orlando,2023-10,,,,
B-26599,4015.00,1751.00,15,Furniture,Chairs,Debit Card,28-08-2022,Cheryl Stevens,California,San Francisco,2022-08,,,,
B-26599,4015.00,1751.00,15,Furniture,Chairs,Debit Card,08-09-2020,Jorge George,New York,New York City,2020-09,,,,
B-25705,9335.00,557.00,11,Electronics,Electronic Games,COD,27-04-2021,Ann Mooney,California,Los Angeles,2021-04,,,,
B-26366,4706.00,594.00,11,Office Supplies,Binders,COD,21-08-2021,James Mendoza,Ohio,Cleveland,2021-08,,,,
B-26366,4706.00,594.00,11,Office Supplies,Binders,COD,16-05-2021,Kaitlin Garrison,Ohio,Columbus,2021-05,,,,
B-26366,6584.00,371.00,6,Office Supplies,Markers,UPI,21-08-2021,James Mendoza,Ohio,Cleveland,2021-08,,,,
B-26366,6584.00,371.00,6,Office Supplies,Markers,UPI,16-05-2021,Kaitlin Garrison,Ohio,Columbus,2021-05,,,,
B-26116,6389.00,734.00,1,Furniture,Sofas,EMI,15-01-2022,Jeremy Jackson,Texas,Dallas,2022-01,,,,
B-26443,9869.00,4299.00,12,Electronics,Printers,Debit Card,21-03-2023,Dale Craig,California,San Diego,2023-03,,,,
B-26443,9869.00,4299.00,12,Electronics,Printers,Debit Card,28-12-2023,Joseph Hooper,New York,Buffalo,2023-12,,,,
